0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;9.956358271467266041e-01;9.332362885064819646e-02
5.965809003034708846e-01;7.991932815386120215e-01;7.335753633162096776e-02
5.822302140270053661e-01;8.003683639543598405e-01;1.428931763769313301e-01
5.657365944583182538e-01;7.976177931233539020e-01;2.091601343079866060e-01
5.710649525669545534e-01;7.644633894887149506e-01;2.991329906264556526e-01
5.716504988674605547e-01;7.650998363874508268e-01;2.963746741954848551e-01
5.712645815927326343e-01;7.545228029714617923e-01;3.230357837976600699e-01
5.606108223197519003e-01;7.544665455467838289e-01;3.413147192089354687e-01
5.589156575243159342e-01;7.426952686355251521e-01;3.688048613027855582e-01
5.660400743581003313e-01;7.292002547001583679e-01;3.845329930784880390e-01
5.643057717772385073e-01;7.245160566369224231e-01;3.957720045862002101e-01
5.512507991347868064e-01;7.226193656746645599e-01;4.170657128141851966e-01
5.447980594020809253e-01;7.186727465603049980e-01;4.320932281616946535e-01
5.434504158904366333e-01;7.135853453924450029e-01;4.421058700239756667e-01
5.400206306260765254e-01;7.123705804628055471e-01;4.482252498346115388e-01
5.529392913581389069e-01;7.000634085405630369e-01;4.518510419318826354e-01
5.692706222445128583e-01;6.850363662115684926e-01;4.545944738082448033e-01
5.735336703646699563e-01;6.772341851849682515e-01;4.608828347583389662e-01
5.484911372364535964e-01;6.642639796675204877e-01;5.078492273198116358e-01
5.522095529875701292e-01;6.797563939251773935e-01;4.826964413656961717e-01
5.485306919471221176e-01;6.784128431832258110e-01;4.887433827644763196e-01
5.532484647965704161e-01;6.710126046807134426e-01;4.936174840499904515e-01
5.540193187718962520e-01;6.672486083143850388e-01;4.978372114758401468e-01
5.511606454346600348e-01;6.748645222353290007e-01;4.906932030832810154e-01
5.611767227092521182e-01;6.619811116109158844e-01;4.968517824861649057e-01
5.701486023724545715e-01;6.525580136331723402e-01;4.990977960839589889e-01
5.614662525628404399e-01;6.544910939436738850e-01;5.063566482050509965e-01
5.476539512286822120e-01;6.563725487139361325e-01;5.188932712980421913e-01
5.522122345573785562e-01;6.449467082494892978e-01;5.283042603682985838e-01
5.464286777305276122e-01;6.425639815136477973e-01;5.371473073701438228e-01
5.030057078341124699e-01;6.696780154541627228e-01;5.463667390166403459e-01
5.007839024508544679e-01;6.696001457522197109e-01;5.484989770771676598e-01
5.313068868673764822e-01;6.548930584829254498e-01;5.374272731432376826e-01
5.483400447081749896e-01;6.389719040347678902e-01;5.394794724765901162e-01
5.483709993645282665e-01;6.400476657870627362e-01;5.381711926297066961e-01
5.546886861953140846e-01;6.232878714475578175e-01;5.512102055598110395e-01
5.351087880671152597e-01;6.216764425144575279e-01;5.719938686348933210e-01
4.551063152049134031e-01;6.385309334763560329e-01;6.206097718006213793e-01
4.026405229239405914e-01;6.488085787793886894e-01;6.456996495289474280e-01
3.732273390737497754e-01;6.528321300593888932e-01;6.591749110289690794e-01
3.721535462460174304e-01;6.433113608899551084e-01;6.690681811044575378e-01
3.699242632685375565e-01;6.352010076533760596e-01;6.779938932773401650e-01
3.611674110474646926e-01;6.375523110102195856e-01;6.805036016971548474e-01
3.567149620814690780e-01;6.455734256327990694e-01;6.752698630502835808e-01
3.589219655064240233e-01;6.432963123130701621e-01;6.762727831588450922e-01
3.728215901966309143e-01;6.344086877757181275e-01;6.771481955657466800e-01
3.758903904958630360e-01;6.485810158576799100e-01;6.618527632350623691e-01
3.724239544458782247e-01;6.593228025811683768e-01;6.531415161750230292e-01
3.996945923285030178e-01;6.629472242173620744e-01;6.330443987319108734e-01
4.500250313446583217e-01;6.513329167742514247e-01;6.109360872379248075e-01
4.715591668494981681e-01;6.374309156727666625e-01;6.093552165238147467e-01
4.870590440272322685e-01;6.230198725179917352e-01;6.120618645847361039e-01
4.920354633729522864e-01;6.109320719488855467e-01;6.202121461625897947e-01
4.498192880332403942e-01;6.270170377767904091e-01;6.360127690942122269e-01
4.189087455990183062e-01;6.279938204277649705e-01;6.558500014219692531e-01
4.141263326270709921e-01;6.144610929795629728e-01;6.715183883105608764e-01
3.784576462589213097e-01;6.121713891714737343e-01;6.942737214298299042e-01
3.210508041238209209e-01;6.187418978385014201e-01;7.169971025259846975e-01
3.106828745932694313e-01;6.190536581629211277e-01;7.212826905933401589e-01
3.113344689116627761e-01;6.169583518941194056e-01;7.227954347500992194e-01
3.158212221728897151e-01;6.120486515003783490e-01;7.250195885779849858e-01
3.180690670979727797e-01;6.095711409418962390e-01;7.261233315947230871e-01
3.187302837076670392e-01;6.074219873271984316e-01;7.276328301823020706e-01
3.177971537554274417e-01;6.056017678119163250e-01;7.295556646946351753e-01
3.171381004260132586e-01;6.077641427602665791e-01;7.280426993199358154e-01
3.164794477592120514e-01;6.099130826056177179e-01;7.265306537321996050e-01
3.217198017096105089e-01;6.166577801472251652e-01;7.184911630436559005e-01
3.435217037844952026e-01;6.154760740562867927e-01;7.093532556443634673e-01
3.563298067999543517e-01;6.115301597570136360e-01;7.064417403391936023e-01
3.600049256041362722e-01;6.087324015066061245e-01;7.069945663841838979e-01
3.629556019990733406e-01;6.079859839894213858e-01;7.061276614394208506e-01
3.607231295970076412e-01;6.066639653657739384e-01;7.084050090876090611e-01
3.547808957235439320e-01;6.081447488567218729e-01;7.101341285050272178e-01
3.516034622013441413e-01;6.088869055654250184e-01;7.110778730905562561e-01
3.516034622013441413e-01;6.088869055654250184e-01;7.110778730905562561e-01
3.523872063406770505e-01;6.105789401725938426e-01;7.092366421901263873e-01
3.523872063406770505e-01;6.105789401725938426e-01;7.092366421901263873e-01
3.546421948003735669e-01;6.118921390778757630e-01;7.069773149131981516e-01
3.627333799496353373e-01;6.117077170232918526e-01;7.030207422291790964e-01
3.688093532189585244e-01;6.138802689200235640e-01;6.979474739612523404e-01
3.695224006766480995e-01;6.155099971239694767e-01;6.961326302067858407e-01
3.687602023802233897e-01;6.210880217957557292e-01;6.915674821174947473e-01
3.814751268593528089e-01;6.211539951407163418e-01;6.845761038105022678e-01
4.020576532338422382e-01;6.186874929030544701e-01;6.749632801874694277e-01
4.168469039982262148e-01;6.142023874123185845e-01;6.700702096975373889e-01
4.195011248549329053e-01;6.133767448228856223e-01;6.691694666942947789e-01
4.184651253705551355e-01;6.118619503355392508e-01;6.712018270089822325e-01
4.200251104865110885e-01;6.148918846208455413e-01;6.674480330244586535e-01
4.189458044411504822e-01;6.201999664279135294e-01;6.632016394611612853e-01
4.254797237989970116e-01;6.181213095017312753e-01;6.609788584938205425e-01
4.293684658588823866e-01;6.168655200386108373e-01;6.596359986488639082e-01
4.285591100629237982e-01;6.187538168471988786e-01;6.583925905712318949e-01
4.316074234011018640e-01;6.193712496469276907e-01;6.558157417871769423e-01
4.447228308390729912e-01;6.165709475268020823e-01;6.496628898100790250e-01
4.499066783243034218e-01;6.130034709209389865e-01;6.494695723727734737e-01
4.511427564930088896e-01;6.125753142012673180e-01;6.490159456400962368e-01
4.523762437888858012e-01;6.121465841440086875e-01;6.485617114633585034e-01
4.507218356998919373e-01;6.158640586642301074e-01;6.461898235572433036e-01
4.486905272259126276e-01;6.092456029465365130e-01;6.538322461213149639e-01
4.474577759966018586e-01;6.096668108997570501e-01;6.542842794898061642e-01
4.482701032849136236e-01;6.077912962606522029e-01;6.554720853634646849e-01
4.472270537031503013e-01;6.063770675340018901e-01;6.574913036724242543e-01
4.432975415819285225e-01;6.001695125867275715e-01;6.657956486706925192e-01
4.386286039854069840e-01;5.971185427599052797e-01;6.716058320608153664e-01
4.356732159028781637e-01;5.964123027620479300e-01;6.741522187599141569e-01
4.171821588769551448e-01;5.739432241389168521e-01;7.046617782878449310e-01
4.165011436647360066e-01;5.758458125082415169e-01;7.035114764825730616e-01
4.324725392025084436e-01;5.937315488852425993e-01;6.785649200290755356e-01
4.273582914171582536e-01;5.726453430215737717e-01;6.996014593128800918e-01
4.342803403494761572e-01;5.739016493335842295e-01;6.942891925402087105e-01
4.401450201658062000e-01;5.720851842584990798e-01;6.920916869715755260e-01
4.424752719652708666e-01;5.713550496758548203e-01;6.912083918104300340e-01
4.410645551860676861e-01;5.750953349389050784e-01;6.890046544763139824e-01
4.410645551860676861e-01;5.750953349389050784e-01;6.890046544763139824e-01
4.431210102273743789e-01;5.777008063231746648e-01;6.854965708656937107e-01
4.465685157727118937e-01;5.765973177856881238e-01;6.841871774908583337e-01
4.474301113517912265e-01;5.795285294740055715e-01;6.811409391465325092e-01
4.467172612632469564e-01;5.813500501573863888e-01;6.800557386504935131e-01
4.479774576773615791e-01;5.856523664891637448e-01;6.755201721921929581e-01
4.532753444301850787e-01;5.869858261015826750e-01;6.708122703763994554e-01
4.733124172156640275e-01;6.017554613778505201e-01;6.433239622549400405e-01
4.744276259784251382e-01;6.013455070461019014e-01;6.428856888000714642e-01
4.723062517307193842e-01;6.004762522263621394e-01;6.452558214291912453e-01
4.708551063807675519e-01;5.995145353229270890e-01;6.472076874788267320e-01
4.693919149600590535e-01;5.985428508129320146e-01;6.491669168333031870e-01
4.651663081739600414e-01;5.986843186511612291e-01;6.520716159602435447e-01
4.501148571875306925e-01;6.039239267108345022e-01;6.577784627708749277e-01
4.454044524400299077e-01;6.055192099813895279e-01;6.595160044230244933e-01
4.310297179657495148e-01;5.879237887823395292e-01;6.845136965862592682e-01
4.291636568404781360e-01;5.900897791040983220e-01;6.838220589043504383e-01
4.272976770706400917e-01;5.922462881562668979e-01;6.831259249473401463e-01
4.242615379222441918e-01;5.947540358053006182e-01;6.828395011517416346e-01
4.235661978929669003e-01;5.965308185000143260e-01;6.817203668530074090e-01
4.230891082894101540e-01;5.951142085813034832e-01;6.832530169648142193e-01
4.343548780369998474e-01;6.122663294412759027e-01;6.606555696866334149e-01
4.318041853677804243e-01;6.084480140604536791e-01;6.658349342628078205e-01
4.222995444391979269e-01;6.017577529189103158e-01;6.779016901944039386e-01
4.170186217721852939e-01;5.984358259126700830e-01;6.840833511783833698e-01
4.030344562104282158e-01;5.975479363395008736e-01;6.931808500554298424e-01
3.822190797027525400e-01;5.765361257093528646e-01;7.221597266971001572e-01
3.645620600838157532e-01;5.791713074133443273e-01;7.291468309034618844e-01
3.571984921986873229e-01;5.791282328851098393e-01;7.328162982947050708e-01
3.709289638097852948e-01;6.065963713966773252e-01;7.031731977367902120e-01
3.681543788309855070e-01;6.073171280804819938e-01;7.040087068265893366e-01
3.655741340783265625e-01;6.145882979394465817e-01;6.990255907538548419e-01
3.627787505979782612e-01;6.153100473406235560e-01;6.998465001386015016e-01
3.616191571067868260e-01;6.191960953957709179e-01;6.970134723662152476e-01
3.616191571067868260e-01;6.191960953957709179e-01;6.970134723662152476e-01
3.595194117027766256e-01;6.214717670753469037e-01;6.960737283773430484e-01
3.588247088763348303e-01;6.233753796233567623e-01;6.947286983990581533e-01
3.606978049949054466e-01;6.210594136165077384e-01;6.958320905435280146e-01
3.634820282389268353e-01;6.203392392990745297e-01;6.950252105738045083e-01
3.655565366918986925e-01;6.215108477805755260e-01;6.928872091277877843e-01
3.694669812382351259e-01;6.208296842289462436e-01;6.914221958795455647e-01
3.734910723402103949e-01;6.230992055531734408e-01;6.872057908088115008e-01
3.674486837038772880e-01;5.959649265808781848e-01;7.140078929043687239e-01
3.849998604758849141e-01;6.144402769089636340e-01;6.886495869058407715e-01
3.840624767611634516e-01;6.129442599791614654e-01;6.905036915923614682e-01
3.841448770454306549e-01;6.095848857047810876e-01;6.934255407468347121e-01
3.812993105366911384e-01;6.045427794903971419e-01;6.993846320518267712e-01
3.786667685630955571e-01;6.052499826826168716e-01;7.002027826627619245e-01
3.771111610004531101e-01;5.987585489583536758e-01;7.065942062444164895e-01
3.744550439672134079e-01;5.994548614421874033e-01;7.074159237258094146e-01
3.731235153180823549e-01;5.998017732880004393e-01;7.078253139562379337e-01
3.704535321767526979e-01;6.004930794981541142e-01;7.086411235403935471e-01
