0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
4.788856511115394676e-01;8.636427461970692665e-01;1.574475788974274149e-01
4.774641857298488334e-01;8.607465941959232536e-01;1.764745078628951191e-01
4.556954246328361324e-01;8.698361021522615921e-01;1.890154368332375989e-01
4.672887688653188376e-01;8.547690718083612582e-01;2.258562382849040040e-01
4.382960033215177464e-01;8.620439705027721500e-01;2.545128806017487588e-01
3.563015265783978092e-01;8.881596130913332887e-01;2.902097927902441143e-01
3.207849768180490724e-01;8.954068583521362923e-01;3.087775196865873428e-01
2.779332456448975197e-01;9.006010794932792773e-01;3.341718219431929482e-01
2.537882091624323877e-01;8.945237660462769247e-01;3.679929032855264737e-01
2.560356826560530319e-01;8.880562023122234860e-01;3.818401638665583353e-01
2.549531064769692823e-01;8.783028039533210540e-01;4.044540741116069982e-01
2.550010607875028423e-01;8.730032995443544053e-01;4.157399403255818138e-01
2.501615754776990719e-01;8.637078118793036774e-01;4.375248585545524205e-01
2.288397629082876139e-01;8.613096122214290995e-01;4.536277271144812384e-01
2.147815702928736470e-01;8.534613094398323385e-01;4.748396259283487186e-01
2.116257505238062497e-01;8.472413173198212188e-01;4.872337138801149936e-01
2.115440417217867852e-01;8.369386531867026857e-01;5.047601501842624572e-01
2.142195192179122964e-01;8.323711703367139281e-01;5.111440426908403500e-01
2.116869187208319514e-01;8.280206332971709049e-01;5.192017712572172261e-01
2.088494671898023236e-01;8.174269355545700222e-01;5.368380622537867186e-01
2.044923129561307396e-01;8.115592188977264199e-01;5.473157481417504355e-01
1.902457642764265322e-01;8.038872461078702125e-01;5.635351317530993276e-01
1.838671171332985355e-01;8.014989179665718000e-01;5.690275632476027301e-01
1.792262698048327774e-01;7.950360389936506067e-01;5.794787665765948059e-01
1.787580429887409561e-01;7.827139411213047682e-01;5.961580733674503030e-01
1.814183164604968035e-01;7.823264816615094208e-01;5.958629628897595953e-01
1.858697222600179111e-01;7.779480055205754141e-01;6.002077532434436646e-01
2.105826992684607657e-01;7.633563131948896130e-01;6.106898278785349854e-01
2.512715617760946651e-01;7.558135989716017189e-01;6.046556092952394268e-01
3.641285367227186653e-01;7.253779559278606959e-01;5.841551418913389915e-01
3.975118591083948716e-01;7.111794310300054711e-01;5.798345787791767680e-01
4.023249269042365461e-01;7.057487544105542909e-01;5.831409339426034677e-01
3.901036607614581930e-01;7.019243791263406473e-01;5.959205482684840627e-01
3.490856698652080037e-01;7.123288562677058122e-01;6.088733822586606115e-01
3.081763381980891503e-01;6.589922610525791313e-01;6.861170049252725001e-01
3.037742596218950819e-01;6.599722923770914296e-01;6.871373752647258470e-01
3.046827145119919145e-01;6.574058235113428017e-01;6.891923002261248765e-01
3.348309148511912081e-01;6.952193757932670914e-01;6.360489587929019084e-01
3.405767842282372282e-01;6.958840029123698478e-01;6.322601589024959834e-01
3.435519973938591654e-01;6.914860501154158623e-01;6.354675975865884396e-01
3.469518377876255055e-01;6.883692344824456910e-01;6.370025268975321175e-01
3.547830306435654224e-01;6.884046301350181807e-01;6.326358086419353599e-01
3.608526270161029337e-01;6.805375983664789796e-01;6.376942518050183750e-01
3.685268884993755378e-01;6.761570636023906955e-01;6.379651697338668548e-01
3.844677025499455558e-01;6.736167988920100935e-01;6.312091522993370507e-01
3.920417273811981906e-01;6.699858436837020648e-01;6.304143504516723784e-01
4.283926462723005035e-01;6.580748901121120653e-01;6.192068956526142198e-01
4.440576485065462209e-01;6.468138074926116365e-01;6.200360499517323376e-01
4.639649844865646466e-01;6.483584796873183009e-01;6.036288387642946285e-01
4.633309087367352697e-01;6.545897570550101019e-01;5.973581161814526252e-01
5.000125499873229185e-01;6.385210216612560163e-01;5.850456005747249888e-01
5.156572901356306637e-01;6.319359333187726246e-01;5.785797570867040607e-01
5.275229076490076663e-01;6.265855936689790351e-01;5.736811620682951141e-01
5.385978340766721661e-01;6.169001691862674441e-01;5.738872314190933688e-01
5.385978340766721661e-01;6.169001691862674441e-01;5.738872314190933688e-01
5.410874477843915509e-01;6.122303819308612116e-01;5.765399667767752145e-01
5.394674350083434877e-01;6.112092170856751050e-01;5.791357176992582012e-01
5.338385030567838196e-01;6.071140980873666049e-01;5.885821306815688381e-01
5.352765706483779695e-01;6.064610251501838523e-01;5.879489925909389125e-01
5.334975881843724288e-01;6.044454623775816771e-01;5.916299573319537819e-01
5.349300748367027403e-01;6.037985308511133464e-01;5.909967421037417568e-01
5.349300748367027403e-01;6.037985308511133464e-01;5.909967421037417568e-01
5.309906374875604795e-01;6.008060288995273890e-01;5.975625980083881794e-01
5.324110698977664313e-01;6.001737673930352956e-01;5.969337497441121743e-01
5.321682790192797663e-01;5.984398257334894167e-01;5.988878841500543393e-01
5.321682790192797663e-01;5.984398257334894167e-01;5.988878841500543393e-01
5.293125542761525359e-01;5.997038762640835019e-01;6.001528810890504051e-01
5.264387252867723799e-01;6.009664118194334437e-01;6.014163619185239895e-01
5.180039803493453610e-01;6.055281391760931609e-01;6.041585462510424831e-01
5.150907320203498285e-01;6.067722518004232679e-01;6.053998449221670297e-01
5.118424923314691677e-01;6.062874584801127842e-01;6.086318926359637338e-01
5.077289353016987139e-01;6.098737458842357073e-01;6.084943239986173591e-01
5.025237642356721324e-01;6.073065545687169609e-01;6.153443061866133990e-01
5.054725973782948634e-01;6.060978341744047704e-01;6.141195882796250949e-01
5.090574580032236618e-01;6.082994675091749626e-01;6.089599841363556587e-01
5.191052722554209131e-01;6.040434205065078332e-01;6.046993157424800369e-01
5.250141174386204757e-01;6.032842634467084908e-01;6.003401318983339063e-01
5.299012338770973107e-01;6.064095756646076252e-01;5.928508318943310762e-01
5.463944075648917709e-01;6.022755564456763189e-01;5.819942486742133436e-01
5.621823698641859046e-01;5.996335222674155085e-01;5.695530019120790266e-01
5.699143853482770972e-01;6.020995956674143335e-01;5.591723082111915710e-01
5.772089944960101526e-01;6.014118063432152272e-01;5.523890077326811809e-01
5.877237341541425852e-01;5.973556559406517641e-01;5.456620131799762019e-01
5.956759180684267907e-01;5.930461551624970351e-01;5.417254456644219340e-01
5.945068966678787037e-01;5.966136140274216348e-01;5.390860278021190055e-01
5.933368972299890576e-01;6.001340230079897919e-01;5.364610711074335736e-01
5.895242489867945634e-01;6.026618924414205436e-01;5.378287861908113143e-01
5.895242489867945634e-01;6.026618924414205436e-01;5.378287861908113143e-01
5.895070157929166443e-01;6.040802319367080120e-01;5.362541857311912130e-01
5.861370970459831575e-01;6.073122133891116770e-01;5.362976588937580225e-01
5.792310183328740480e-01;6.082208933431246800e-01;5.427326895461088707e-01
5.747520685738548574e-01;6.133653283732102279e-01;5.417038246308575333e-01
5.725087785118767592e-01;6.159192895966539849e-01;5.411812332570226092e-01
5.690505677804030826e-01;6.163446790504705231e-01;5.443350878962086581e-01
5.392792542167642589e-01;6.312038174450453898e-01;5.574581839153608387e-01
4.962819990747590060e-01;6.467421249874026890e-01;5.791621544620642048e-01
4.766744937813142124e-01;6.533655818337302801e-01;5.881282542553102344e-01
4.576680096990483615e-01;6.592893453377820512e-01;5.965547351435495083e-01
4.586672823896844609e-01;6.599449881314694011e-01;5.950604479424055349e-01
4.607645692629290801e-01;6.560132677709866744e-01;5.977814017016412906e-01
4.607645692629290801e-01;6.560132677709866744e-01;5.977814017016412906e-01
4.622320774143870437e-01;6.554489919417739729e-01;5.972672145461296322e-01
4.607645692629290801e-01;6.560132677709866744e-01;5.977814017016412906e-01
4.622320774143870437e-01;6.554489919417739729e-01;5.972672145461296322e-01
4.666118784192042068e-01;6.537513048651419911e-01;5.957202248583020054e-01
4.680642415719899474e-01;6.531838269869977287e-01;5.952031198878730001e-01
4.680642415719899474e-01;6.531838269869977287e-01;5.952031198878730001e-01
4.672685053542974254e-01;6.503270763225127427e-01;5.989447701631375187e-01
4.560804074398476793e-01;6.487187225241252131e-01;6.092246556042931749e-01
4.277705288487415602e-01;6.548094260311851933e-01;6.230866634980866126e-01
3.971479725472020772e-01;6.613298628916499666e-01;6.363303390137535764e-01
3.777337568530123590e-01;6.654078881420379954e-01;6.438552254444023237e-01
3.742808396017491268e-01;6.664148206772070315e-01;6.448295432816145700e-01
3.879981987871401472e-01;6.623506634748675959e-01;6.408970247491695416e-01
4.014624893247603632e-01;6.581935163358255680e-01;6.368745282382142214e-01
4.065049732161936102e-01;6.631775582649870326e-01;6.284498651158987315e-01
4.048313488404783889e-01;6.637167259747170922e-01;6.289607989830536816e-01
4.014718682164634678e-01;6.647909818591358766e-01;6.299788008096371961e-01
4.014718682164634678e-01;6.647909818591358766e-01;6.299788008096371961e-01
4.148117974361447136e-01;6.604618863731729350e-01;6.258764010219468599e-01
4.369765501529958573e-01;6.511429337639234038e-01;6.205355545218153024e-01
4.438663079477032092e-01;6.504347530611513939e-01;6.163743445984375402e-01
4.443840468333135063e-01;6.519711558350080871e-01;6.143748293014705819e-01
4.459530466604313403e-01;6.514034707607857522e-01;6.138398801439028940e-01
4.475179461593951635e-01;6.508347804411622750e-01;6.133039837090421553e-01
4.521880429277048696e-01;6.491228083435277574e-01;6.116907335585719530e-01
4.521880429277048696e-01;6.491228083435277574e-01;6.116907335585719530e-01
4.526699276642838221e-01;6.506444076961201972e-01;6.097145162468881052e-01
4.526699276642838221e-01;6.506444076961201972e-01;6.097145162468881052e-01
4.531458128220703929e-01;6.521520392112054587e-01;6.077471432055371325e-01
4.546826605521932518e-01;6.515792912997520059e-01;6.072133935796311111e-01
4.577442046315091106e-01;6.504310289351300511e-01;6.061433161593511310e-01
4.557223640024863909e-01;6.448372647965612270e-01;6.135976115319181634e-01
4.557223640024863909e-01;6.448372647965612270e-01;6.135976115319181634e-01
