y_true;y_pred
3.168749333605047;220.47703210527018
2.8830350478908073;44.37052540564047
42.311606476462366;81.03173831607955
98.02589219074815;118.45791340792624
-119.6883935235377;-101.20511641839154
-269.6883935235377;-252.21534967716985
-168.25982209496627;-145.4586429946565
916.3116064764622;880.5801367031341
162.02589219074792;203.15574028736737
-77.68839352353764;-106.59216639779764
-136.54553638068052;145.21052973254015
-126.83125066639475;-127.21209198800994
72.3116064764624;42.0768247495096
-120.25982209496617;-203.6781956532784
-101.68839352353785;-76.97880569471266
-133.97410780925202;-33.04197626837333
-101.68839352353785;-76.97880569471266
138.59732076217662;105.7504980145423
515.4544636193194;516.5822981103039
123.74017790503373;98.26560310165206
-213.11696495210904;-239.84931684488177
-277.40267923782335;-304.73577323941436
270.0258921907479;228.71817554863932
736.8830350478908;694.6406586430679
824.5973207621763;827.6712919817962
31.74017790503374;66.93146986334716
312.0258921907477;339.67397137159526
295.1687493336053;245.0550539119545
230.025892190748;195.9566409305581
364.3116064764621;135.52340813439326
591.1687493336049;562.4313701322519
-66.54553638068052;-24.950355289722303
21.740177905033764;-109.7357975279987
69.1687493336053;105.71310582851075
803.4544636193197;791.1290431200462
-122.83125066639492;-172.5357522108921
-101.68839352353785;-76.97880569471266
222.31160647646232;263.60157276255626
100.88303504789084;72.31895481576225
222.31160647646232;263.60157276255626
383.1687493336052;284.42058212348434
-25.688393523537638;10.996174315955118
222.31160647646232;263.60157276255626
252.31160647646234;211.73781979993237
-101.68839352353785;-76.97880569471266
402.88303504789087;392.1615678769972
864.0258921907481;789.1065884612468
-98.25982209496628;-13.342114482939346
-265.40267923782335;-230.43747080445868
186.31160647646234;-74.08471175632818
-157.97410780925208;0.5827233029785583
172.31160647646237;184.68745946379892
-101.11696495210914;-144.6435998027955
250.5973207621766;209.8041128442886
-418.25982209496624;-371.9312390064691
222.31160647646232;263.60157276255626
97.74017790503376;72.31895481576225
-131.40267923782343;-176.6007103325497
-20.831250666394965;-184.68555412195087
-37.97410780925182;1.6878300237994623
170.8830350478908;132.30955698622313
706.5973207621764;692.4356010451631
-185.97410780925193;-151.6743709326752
598.025892190748;598.5207249213863
312.3116064764624;279.9985412780275
178.88303504789081;191.5248080649156
721.4544636193192;740.1756889702713
-147.4026792378233;-118.95928819977837
-333.4026792378233;-225.04616142309544
622.8830350478906;628.8833908306265
-101.68839352353785;-76.97880569471266
-159.4026792378234;-134.6725609956462
383.45446361931954;426.1496135106013
376.3116064764625;341.77917240633053
222.31160647646232;263.60157276255626
139.16874933360526;173.68294508364363
-320.25982209496624;-289.44205212923254
916.3116064764622;882.7937950063238
-297.4026792378233;-258.61949407452033
726.8830350478906;697.2999088963347
-307.6883935235377;-308.9258426005451
-22.831250666394695;-219.239819823266
591.1687493336049;562.4313701322519
-156.25982209496615;-133.7499970031596
222.31160647646232;263.60157276255626
478.5973207621767;482.75971993258025
-102.83125066639498;-146.92122764005316
440.8830350478908;426.4828103210457
400.025892190748;359.35801516071314
73.45446361931927;0.5827233029854408
415.4544636193195;429.454132673715
-332.2598220949661;-393.63946610619155
222.31160647646232;263.60157276255626
-281.68839352353757;-273.1918946873685
-180.83125066639482;-220.6445775222091
-310.83125066639485;-279.2880625813996
180.59732076217662;218.81236546816166
-295.9741078092519;-265.4884716493762
135.7401779050337;100.70986085650313
422.0258921907479;449.0008677435895
721.1687493336049;435.74537448726676
140.88303504789084;127.94506177517285
90.88303504789087;92.83455993421516
78.88303504789081;57.40283844477721
789.7401779050339;438.23768000530157
916.3116064764622;386.1162448617171
-324.5455363806805;-374.17490245550766
436.3116064764624;469.65295585835827
-443.68839352353757;-406.1467094334068
703.4544636193192;656.4812987303213
178.31160647646217;141.74855666075047
180.3116064764624;166.96480704267242
-179.68839352353763;-139.17761092832566
618.8830350478906;578.5407579105872
726.025892190748;740.9051143533451
606.8830350478906;481.094291910034
135.7401779050337;128.44436682840245
222.31160647646232;263.60157276255626
552.0258921907479;422.85449329968793
12.597320762176649;50.233820238989175
-101.68839352353785;-76.97880569471266
619.7401779050339;600.8305601614952
628.025892190748;653.8463374885038
859.1687493336048;881.3051635948669
