y_true;y_pred
3.168749333605047;204.68956139731873
2.8830350478908073;44.13823153666228
42.311606476462366;80.95147889017551
98.02589219074815;118.75120586682658
-119.6883935235377;-128.7050313431144
-269.6883935235377;-260.70121894797256
-168.25982209496627;-122.17192541126892
916.3116064764622;855.6205756675995
162.02589219074792;200.48291243889528
-77.68839352353764;-109.30578282995647
-136.54553638068052;-90.61757381429862
-126.83125066639475;-133.9828935513783
72.3116064764624;62.50422258508375
-120.25982209496617;-226.72970078179782
-101.68839352353785;-60.29376648518953
-133.97410780925202;-13.586537010429947
-101.68839352353785;-60.29376648518953
138.59732076217662;111.14220026627285
515.4544636193194;499.2501797901009
123.74017790503373;98.65019864587545
-213.11696495210904;-177.98150493565745
-277.40267923782335;-295.7151040963278
270.0258921907479;227.93925478893743
736.8830350478908;694.9387167734036
824.5973207621763;837.7674348774713
31.74017790503374;62.67038356910435
312.0258921907477;337.7792788624965
295.1687493336053;248.1478055000786
230.025892190748;227.3782431010058
364.3116064764621;59.11541437636064
591.1687493336049;569.6620896547078
-66.54553638068052;-22.98335753380749
21.740177905033764;-109.84644182535575
69.1687493336053;98.61003258696978
803.4544636193197;792.1637693720177
-122.83125066639492;-167.79150949957977
-101.68839352353785;-60.29376648518953
222.31160647646232;263.30840749519956
100.88303504789084;105.34311268931272
222.31160647646232;263.30840749519956
383.1687493336052;242.9506204881092
-25.688393523537638;9.193659070497501
222.31160647646232;263.30840749519956
252.31160647646234;220.54774251698274
-101.68839352353785;-60.29376648518953
402.88303504789087;390.9720616317264
864.0258921907481;822.5478169943884
-98.25982209496628;-26.81420712414259
-265.40267923782335;-208.4188239749202
186.31160647646234;-65.97143821479746
-157.97410780925208;-30.506707560546136
172.31160647646237;201.2885821163868
-101.11696495210914;-146.59939939406618
250.5973207621766;211.49112834433453
-418.25982209496624;-377.278988907524
222.31160647646232;263.30840749519956
97.74017790503376;105.34311268931272
-131.40267923782343;-178.3792436264501
-20.831250666394965;-190.35339568134455
-37.97410780925182;-0.008062062044268292
170.8830350478908;137.51280209667888
706.5973207621764;695.4753360724117
-185.97410780925193;-93.66835015031701
598.025892190748;637.8545726801568
312.3116064764624;110.25537477172553
178.88303504789081;192.5788009755007
721.4544636193192;758.0367897410747
-147.4026792378233;-103.20180626956264
-333.4026792378233;-212.766398625442
622.8830350478906;606.3358888164529
-101.68839352353785;-60.29376648518953
-159.4026792378234;-145.6705653411458
383.45446361931954;413.0687810529914
376.3116064764625;345.2353895481815
222.31160647646232;263.30840749519956
139.16874933360526;159.66530245768047
-320.25982209496624;-274.1365785404685
916.3116064764622;918.7644538201461
-297.4026792378233;-250.42666127417436
726.8830350478906;698.6917891808322
-307.6883935235377;-300.2034877386167
-22.831250666394695;-207.94523316521915
591.1687493336049;569.6620896547078
-156.25982209496615;-112.30162882951933
222.31160647646232;263.30840749519956
478.5973207621767;463.28105821901727
-102.83125066639498;-145.21878145066427
440.8830350478908;423.98456232899656
400.025892190748;360.28672477664315
73.45446361931927;-30.506707560542242
415.4544636193195;448.698901445997
-332.2598220949661;-348.00540807497254
222.31160647646232;263.30840749519956
-281.68839352353757;-286.1914686970123
-180.83125066639482;-199.22136996079803
-310.83125066639485;-273.1812022260206
180.59732076217662;178.45351728497235
-295.9741078092519;-251.8456631289219
135.7401779050337;102.85116535253056
422.0258921907479;458.23794480582853
721.1687493336049;689.5922741444331
140.88303504789084;128.5640383754212
90.88303504789087;76.39995245204307
78.88303504789081;56.094321902463356
789.7401779050339;442.8632182850455
916.3116064764622;371.6114004111882
-324.5455363806805;-303.1359128109762
436.3116064764624;426.7151537989832
-443.68839352353757;-421.3320567472976
703.4544636193192;656.1245672512745
178.31160647646217;143.153948663514
180.3116064764624;171.7587828800164
-179.68839352353763;-137.7326856771545
618.8830350478906;576.6727383690883
726.025892190748;737.5561473340966
606.8830350478906;516.7559917218395
135.7401779050337;119.212886311178
222.31160647646232;263.30840749519956
552.0258921907479;295.1864952305209
12.597320762176649;52.761290178211084
-101.68839352353785;-60.29376648518953
619.7401779050339;589.4935717996032
628.025892190748;622.2423893910156
859.1687493336048;861.7230246721192
271.74017790503376;238.6662097159493
-101.68839352353785;-60.29376648518953
31.45446361931951;64.85254023855835
72.02589219074792;81.17635238691041
176.59732076217657;188.40936009320595
362.5973207621767;322.52954813982046
150.31160647646212;175.9475016530113
153.74017790503368;115.65977949329839
-319.97410780925173;-287.8868809026605
-290.8312506663947;-261.2297971087277
-41.688393523537634;-9.673885800127419
355.16874933360504;396.3421274106922
64.59732076217662;-30.506707560542242
140.31160647646237;136.02870930722634
824.8830350478908;856.4215481521607
29.454463619319522;133.8625037510145
249.45446361931934;206.76886950110284
-283.68839352353774;-266.0248357748107
216.31160647646237;161.96607209634143
354.31160647646215;381.40675746489393
65.74017790503375;122.1860624468845
429.45446361931954;450.4944664261638
130.8830350478908;97.938602672246
222.31160647646232;263.30840749519956
-101.68839352353785;-60.29376648518953
183.45446361931948;145.1084512043357
-235.68839352353768;-240.33051580363704
222.31160647646232;263.30840749519956
916.3116064764622;904.7858396492196
