y_true;y_pred
3.168749333605047;221.77264883953785
2.8830350478908073;44.588836936215415
42.311606476462366;81.0197453796028
98.02589219074815;114.26156527536449
-119.6883935235377;-105.06351494614609
-269.6883935235377;-274.1278985938818
-168.25982209496627;-136.81363414927372
916.3116064764622;879.6638680338745
162.02589219074792;203.39272006675708
-77.68839352353764;-106.62405951515562
-136.54553638068052;86.97498844946544
-126.83125066639475;-126.87462196127778
72.3116064764624;44.22588137471103
-120.25982209496617;-198.19477239561397
-101.68839352353785;-77.18303937680513
-133.97410780925202;-36.88497600401293
-101.68839352353785;-77.18303937680513
138.59732076217662;104.30378303870648
515.4544636193194;514.8238193604946
123.74017790503373;97.17509819732668
-213.11696495210904;-239.7258243631736
-277.40267923782335;-294.0919848626048
270.0258921907479;228.69152311609784
736.8830350478908;694.6864269451189
824.5973207621763;824.9647038316174
31.74017790503374;66.85426372821578
312.0258921907477;340.0291907522936
295.1687493336053;244.92402026818397
230.025892190748;197.74457131218807
364.3116064764621;134.15292414892525
591.1687493336049;575.4459822795976
-66.54553638068052;-23.410312901219978
21.740177905033764;-107.30567274423855
69.1687493336053;104.98719404634211
803.4544636193197;784.300121445895
-122.83125066639492;-170.0327602257523
-101.68839352353785;-77.18303937680513
222.31160647646232;263.6610567919868
100.88303504789084;72.23774297851607
222.31160647646232;263.6610567919868
383.1687493336052;293.5324054023603
-25.688393523537638;11.095711195981327
222.31160647646232;263.6610567919868
252.31160647646234;211.78448723448636
-101.68839352353785;-77.18303937680513
402.88303504789087;392.4806683115391
864.0258921907481;653.6204071825794
-98.25982209496628;-24.41497361973082
-265.40267923782335;-227.61025973917853
186.31160647646234;-77.08135299792505
-157.97410780925208;2.5762371869580827
172.31160647646237;184.39168341215338
-101.11696495210914;-144.71065115309594
250.5973207621766;209.8568866622234
-418.25982209496624;-374.92750754115684
222.31160647646232;263.6610567919868
97.74017790503376;72.23774297851607
-131.40267923782343;-176.37790059397358
-20.831250666394965;-182.9932581600312
-37.97410780925182;1.191337378999321
170.8830350478908;132.09542075578608
